open,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE 4cd0c5eaf128b599d90cceea7ba16b25296eafaf src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java 114 114
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 9f45dc09e3a899971c24a4438f676110af71f24c src/test/java/org/apache/commons/collections4/functors/NullPredicateTest.java 34 36
open,DM_DEFAULT_ENCODING 3df60c3ca504d765bfad30821d35feb33cb980dc src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java 87 87
open,EI_EXPOSE_REP2 071552e5325e08f8bf876e632276120a1e1476b4 src/main/java/org/apache/maven/plugin/dependency/utils/filters/FilterArtifacts.java 127 127
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 087b12586cced83f42a8b31c9c596448b9b1f756 src/java/org/apache/nutch/tools/CrawlDBScanner.java 154 156
open,EI_EXPOSE_REP2 bf1763345bb15558c20b7a1505b54a86fd88d00f src/main/java/org/apache/maven/plugin/dependency/utils/DependencyStatusSets.java 49 49
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 04c67ab2669a6c2a903635d23283da7c9e174d97 src/java/org/apache/nutch/crawl/Crawl.java 54 57
open,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE 2c4f9c16214cce51a93eda6fb13dcd50e1e58bff src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java 137 137
open,REC_CATCH_EXCEPTION eaff1a8de7dcb8dfe3757a3b6ec6b9875e81aae8 src/java/org/apache/nutch/tools/FreeGenerator.java 107 107
open,RC_REF_COMPARISON e12b9fac5c0f2ecde282dd30e7c0350158bdd3e6 src/test/java/org/apache/commons/collections4/map/ListOrderedMapTest.java 249 249
open,RC_REF_COMPARISON ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/keyvalue/MultiKeyTest.java 159 159
open,EI_EXPOSE_REP 19abad4ba1576e61e242698c8bb215c9d03078f3 src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java 328 328
open,DCN_NULLPOINTER_EXCEPTION c4f4528b35aa3639c1e47a6ff357399b5a530f10 src/test/java/org/apache/commons/collections4/SetUtilsTest.java 82 82
open,BC_VACUOUS_INSTANCEOF 896334a1e3f2627040a0240debc0ebd4593df916 src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java 710 710
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 0522b37f453811962c61c7bb99c82862a04e4fa0 src/java/org/apache/nutch/crawl/CrawlDbMerger.java 164 194
open,REC_CATCH_EXCEPTION a5395c002674fba2ab4b9cf6c67f6130cb675519 src/java/org/apache/nutch/util/EncodingDetector.java 314 314
open,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR ea41fc014cdffdfbec11c2ea60bb55470d24ae5b src/main/java/org/apache/commons/imaging/formats/jpeg/segments/SofnSegment.java 55 55
open,EI_EXPOSE_REP eaff1a8de7dcb8dfe3757a3b6ec6b9875e81aae8 src/java/org/apache/nutch/fetcher/FetcherOutput.java 63 63
open,EI_EXPOSE_REP2 04c67ab2669a6c2a903635d23283da7c9e174d97 src/java/org/apache/nutch/fetcher/FetcherOutput.java 38 38
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD fd011773997b2e0aed2b0efe124296b063625938 src/main/java/org/apache/commons/imaging/formats/tiff/datareaders/DataReader.java 54 54
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD 611c3bb5af022eb9e2f485dbc3368065d369de54 src/main/java/org/apache/commons/imaging/formats/tiff/datareaders/ImageDataReader.java 67 67
open,SIC_INNER_SHOULD_BE_STATIC_ANON b4374368a133614347ca4583cc3f34c84cf538aa src/main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java 404 404
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 58123889673d1f56d8a5df99c0333415c7dcaf1d src/java/org/apache/nutch/crawl/LinkDb.java 265 299
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 04c67ab2669a6c2a903635d23283da7c9e174d97 src/java/org/apache/nutch/crawl/CrawlDbMerger.java 164 194
open,NP_LOAD_OF_KNOWN_NULL_VALUE 289ca5bb4cd6e75a51cffce9800c34f1441da0b9 src/test/java/org/apache/commons/imaging/examples/SampleUsage.java 55 55
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 58123889673d1f56d8a5df99c0333415c7dcaf1d src/java/org/apache/nutch/util/domain/DomainStatistics.java 206 207
open,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE 071552e5325e08f8bf876e632276120a1e1476b4 src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java 415 415
open,DCN_NULLPOINTER_EXCEPTION bb0781551c7f1d7ddd28733acff95e1f130e766c src/test/java/org/apache/commons/collections4/comparators/BooleanComparatorTest.java 163 163
open,EI_EXPOSE_REP2 2385003d5114a080fa70f8d1597c221c2dabd175 src/main/java/org/apache/commons/imaging/common/mylzw/BitsToByteInputStream.java 27 27
open,DCN_NULLPOINTER_EXCEPTION ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/IterableUtilsTest.java 587 587
open,EI_EXPOSE_REP2 eaff1a8de7dcb8dfe3757a3b6ec6b9875e81aae8 src/java/org/apache/nutch/util/GenericWritableConfigurable.java 38 38
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION a9babcad4bf83717edb5e6a24955f37b034fc958 src/java/org/apache/nutch/indexer/solr/SolrIndexer.java 120 163
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION bb0781551c7f1d7ddd28733acff95e1f130e766c src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java 240 258
open,EI_EXPOSE_REP 005e8908df2b5e43807bd1b384cf010b594d42da src/main/java/org/apache/maven/plugin/dependency/utils/DependencyStatusSets.java 94 94
open,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR c4f4528b35aa3639c1e47a6ff357399b5a530f10 src/test/java/org/apache/commons/collections4/sequence/SequencesComparatorTest.java 41 41
open,DCN_NULLPOINTER_EXCEPTION e12b9fac5c0f2ecde282dd30e7c0350158bdd3e6 src/test/java/org/apache/commons/collections4/IterableUtilsTest.java 319 319
open,DM_NUMBER_CTOR ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/sequence/SequencesComparatorTest.java 150 150
open,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT ea41fc014cdffdfbec11c2ea60bb55470d24ae5b src/main/java/org/apache/commons/imaging/formats/icns/IcnsImageParser.java 92 92
open,DLS_DEAD_LOCAL_STORE 2f1ca3e7acc5f745f3bcb0c2efb79497b6c861fb src/java/org/apache/nutch/crawl/Crawl.java 121 121
open,DM_NUMBER_CTOR 77e37dbf238d26351edb29e95391e3df75095d01 src/test/java/org/apache/commons/collections4/IterableUtilsTest.java 511 511
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 896334a1e3f2627040a0240debc0ebd4593df916 src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java 40 44
open,EI_EXPOSE_REP a9babcad4bf83717edb5e6a24955f37b034fc958 src/java/org/apache/nutch/tools/Benchmark.java 124 124
open,EI_EXPOSE_REP2 eaff1a8de7dcb8dfe3757a3b6ec6b9875e81aae8 src/java/org/apache/nutch/plugin/PluginRepository.java 67 67
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD 611c3bb5af022eb9e2f485dbc3368065d369de54 src/main/java/org/apache/commons/imaging/formats/bmp/BmpHeaderInfo.java 105 105
open,JUA_DONT_ASSERT_INSTANCEOF_IN_TESTS c4f4528b35aa3639c1e47a6ff357399b5a530f10 src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java 854 854
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 77e37dbf238d26351edb29e95391e3df75095d01 src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java 853 869
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 58123889673d1f56d8a5df99c0333415c7dcaf1d src/test/org/apache/nutch/util/WritableTestUtils.java 43 54
open,PZLA_PREFER_ZERO_LENGTH_ARRAYS 13e223cfa53e91e6c852a400e362466eb11f8ce7 src/main/java/org/apache/commons/imaging/formats/tiff/TiffImageMetadata.java 326 326
open,UWF_UNWRITTEN_FIELD 32015a352370fb873a4e7ec241470551a756493b src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java 251 251
open,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE 8f8655bb5bb50213227aeafcb2887975119577df src/main/java/org/apache/commons/imaging/formats/png/PngImageParser.java 260 260
open,UC_USELESS_CONDITION ea1c47b881521933cee214f1c9843375bbc21518 src/java/org/apache/nutch/scoring/webgraph/WebGraph.java 357 357
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD fd011773997b2e0aed2b0efe124296b063625938 src/main/java/org/apache/commons/imaging/formats/png/chunks/PngChunk.java 35 35
open,EI_EXPOSE_REP2 ea1c47b881521933cee214f1c9843375bbc21518 src/java/org/apache/nutch/net/URLFilterChecker.java 41 41
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 9f45dc09e3a899971c24a4438f676110af71f24c src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java 1134 1141
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION ea1c47b881521933cee214f1c9843375bbc21518 src/java/org/apache/nutch/tools/Benchmark.java 174 265
open,EI_EXPOSE_REP2 2f1ca3e7acc5f745f3bcb0c2efb79497b6c861fb src/java/org/apache/nutch/util/GenericWritableConfigurable.java 38 38
open,DCN_NULLPOINTER_EXCEPTION bb0781551c7f1d7ddd28733acff95e1f130e766c src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java 305 305
open,SIC_INNER_SHOULD_BE_STATIC_ANON c4f4528b35aa3639c1e47a6ff357399b5a530f10 src/test/java/org/apache/commons/collections4/SplitMapUtilsTest.java 156 156
open,DCN_NULLPOINTER_EXCEPTION ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/bidimap/UnmodifiableSortedBidiMapTest.java 112 112
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 77e37dbf238d26351edb29e95391e3df75095d01 src/test/java/org/apache/commons/collections4/iterators/NodeListIteratorTest.java 49 66
open,EI_EXPOSE_REP2 fa7c16f434061d441d1c0d9dbcfd0f4c3092c880 src/main/java/org/apache/commons/imaging/formats/tiff/datareaders/ImageDataReader.java 63 63
open,PZLA_PREFER_ZERO_LENGTH_ARRAYS fa7c16f434061d441d1c0d9dbcfd0f4c3092c880 src/main/java/org/apache/commons/imaging/formats/pcx/PcxImageParser.java 147 147
open,DCN_NULLPOINTER_EXCEPTION 9f45dc09e3a899971c24a4438f676110af71f24c src/test/java/org/apache/commons/collections4/ListUtilsTest.java 250 250
open,EI_EXPOSE_REP2 8f8655bb5bb50213227aeafcb2887975119577df src/main/java/org/apache/commons/imaging/palette/SimplePalette.java 23 23
open,DCN_NULLPOINTER_EXCEPTION 896334a1e3f2627040a0240debc0ebd4593df916 src/test/java/org/apache/commons/collections4/IterableUtilsTest.java 164 164
open,EI_EXPOSE_REP2 a9babcad4bf83717edb5e6a24955f37b034fc958 src/java/org/apache/nutch/plugin/Plugin.java 51 51
open,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE 16cd76b020d8c3aa3f06502af857a90a2c37c18f src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java 146 146
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION d9ba9e916ed00782922516dd3e8f5af0892a5631 src/java/org/apache/nutch/scoring/webgraph/LinkDumper.java 435 458
open,DLS_DEAD_LOCAL_STORE f4c7f5f6e77fa3a6737c13b5d32278cfe52155d5 src/java/org/apache/nutch/crawl/Crawl.java 118 118
open,UC_USELESS_CONDITION 05317b20135f5b42727fd5f9192aa90b022280c8 src/main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java 915 915
open,MS_SHOULD_BE_FINAL 58123889673d1f56d8a5df99c0333415c7dcaf1d src/java/org/apache/nutch/crawl/Injector.java 60 60
open,DCN_NULLPOINTER_EXCEPTION bb0781551c7f1d7ddd28733acff95e1f130e766c src/test/java/org/apache/commons/collections4/TrieUtilsTest.java 41 41
open,DCN_NULLPOINTER_EXCEPTION ba66f76a13214ea6b7a78f7b7f3e07143dea3847 src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java 786 786
open,PZLA_PREFER_ZERO_LENGTH_ARRAYS 13e223cfa53e91e6c852a400e362466eb11f8ce7 src/main/java/org/apache/commons/imaging/formats/tiff/TiffImageMetadata.java 338 338
open,DM_DEFAULT_ENCODING ea1c47b881521933cee214f1c9843375bbc21518 src/test/org/apache/nutch/util/TestGZIPUtils.java 121 121
open,DCN_NULLPOINTER_EXCEPTION 896334a1e3f2627040a0240debc0ebd4593df916 src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java 1590 1590
open,EI_EXPOSE_REP 318a5cec39187113837e27c2e0b1c641669f3df4 src/java/org/apache/nutch/protocol/ProtocolOutput.java 48 48
open,SIC_INNER_SHOULD_BE_STATIC_ANON 9f45dc09e3a899971c24a4438f676110af71f24c src/test/java/org/apache/commons/collections4/TransformerUtilsTest.java 250 250
open,EI_EXPOSE_REP 3e90c478afd9acdd7b01f05cc2e7fbabbbae6eab src/java/org/apache/nutch/protocol/ProtocolOutput.java 40 40
open,DM_CONVERT_CASE 2385003d5114a080fa70f8d1597c221c2dabd175 src/main/java/org/apache/commons/imaging/Imaging.java 119 119
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION ea1c47b881521933cee214f1c9843375bbc21518 src/java/org/apache/nutch/scoring/webgraph/LinkRank.java 660 662
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION a5395c002674fba2ab4b9cf6c67f6130cb675519 src/java/org/apache/nutch/indexer/IndexingJob.java 195 198
open,DM_DEFAULT_ENCODING eaff1a8de7dcb8dfe3757a3b6ec6b9875e81aae8 src/java/org/apache/nutch/net/URLFilterChecker.java 91 91
open,EI_EXPOSE_REP2 58123889673d1f56d8a5df99c0333415c7dcaf1d src/java/org/apache/nutch/scoring/webgraph/ScoreUpdater.java 75 75
open,BIT_SIGNED_CHECK 05317b20135f5b42727fd5f9192aa90b022280c8 src/main/java/org/apache/commons/imaging/formats/gif/GifImageParser.java 358 358
open,DCN_NULLPOINTER_EXCEPTION 9f45dc09e3a899971c24a4438f676110af71f24c src/test/java/org/apache/commons/collections4/set/ListOrderedSetTest.java 260 260
open,NP_UNWRITTEN_FIELD 07ab82df282de1a8dc6682cfcce88d54d8ffee29 src/main/java/org/apache/maven/plugin/dependency/AnalyzeReportMojo.java 95 95
open,UWF_UNWRITTEN_FIELD dd79fc9c3b5342d09a4e4ba7e485e328129881d2 src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java 252 252
open,EI_EXPOSE_REP2 0522b37f453811962c61c7bb99c82862a04e4fa0 src/java/org/apache/nutch/scoring/webgraph/Node.java 77 77
open,SIC_INNER_SHOULD_BE_STATIC_ANON fa7c16f434061d441d1c0d9dbcfd0f4c3092c880 src/main/java/org/apache/commons/imaging/formats/jpeg/iptc/IptcParser.java 404 404
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD e4e1b4dd0da6d4c90205674a730738576f2bee8e src/main/java/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreter.java 33 33
open,EI_EXPOSE_REP2 04c67ab2669a6c2a903635d23283da7c9e174d97 src/java/org/apache/nutch/parse/ParseData.java 64 64
open,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE dd79fc9c3b5342d09a4e4ba7e485e328129881d2 src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java 146 146
open,EI_EXPOSE_REP2 a5395c002674fba2ab4b9cf6c67f6130cb675519 src/java/org/apache/nutch/scoring/webgraph/LinkDumper.java 138 138
open,EI_EXPOSE_REP2 2f1ca3e7acc5f745f3bcb0c2efb79497b6c861fb src/java/org/apache/nutch/parse/ParseStatus.java 102 102
open,EI_EXPOSE_REP b4374368a133614347ca4583cc3f34c84cf538aa src/main/java/org/apache/commons/imaging/formats/png/chunks/PngChunkIccp.java 35 35
open,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD c0ff7ea743fc2f132ee3d80455ba40035a2330d2 src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java 96 96
open,EI_EXPOSE_REP2 58123889673d1f56d8a5df99c0333415c7dcaf1d src/java/org/apache/nutch/scoring/webgraph/LinkDumper.java 232 232
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 3e90c478afd9acdd7b01f05cc2e7fbabbbae6eab src/test/org/apache/nutch/util/TestURLUtil.java 31 32
open,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION 05317b20135f5b42727fd5f9192aa90b022280c8 src/main/java/org/apache/commons/imaging/util/UnicodeUtils.java 31 36
open,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE 6c5c0810ebc1f147e714b12f6c1495ad59fe4620 src/main/java/org/apache/commons/imaging/formats/png/PngImageParser.java 342 342
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 087b12586cced83f42a8b31c9c596448b9b1f756 src/java/org/apache/nutch/fetcher/Fetcher.java 1327 1329
open,DCN_NULLPOINTER_EXCEPTION ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/SetUtilsTest.java 185 185
open,UWF_UNWRITTEN_FIELD 071552e5325e08f8bf876e632276120a1e1476b4 src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java 86 86
open,EI_EXPOSE_REP a91e6e4103b4dff84522b7a6a3632a888073bbf1 src/main/java/org/apache/maven/plugin/dependency/TreeMojo.java 285 285
open,DCN_NULLPOINTER_EXCEPTION 9f45dc09e3a899971c24a4438f676110af71f24c src/main/java/org/apache/commons/collections4/bidimap/TreeBidiMap.java 1383 1383
open,DCN_NULLPOINTER_EXCEPTION ba66f76a13214ea6b7a78f7b7f3e07143dea3847 src/test/java/org/apache/commons/collections4/MapUtilsTest.java 109 109
open,EI_EXPOSE_REP2 c6147dc0661c747bf431e52e2a1a68d03b8a71e9 src/main/java/org/apache/maven/plugin/dependency/utils/filters/FilterArtifacts.java 127 127
open,DCN_NULLPOINTER_EXCEPTION 9f45dc09e3a899971c24a4438f676110af71f24c src/test/java/org/apache/commons/collections4/iterators/CollatingIteratorTest.java 247 247
open,EI_EXPOSE_REP2 afe6852199cbfa74d4e60759dd9e3503a5a89d0d src/java/org/apache/nutch/fetcher/Fetcher.java 1144 1144
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 04c67ab2669a6c2a903635d23283da7c9e174d97 src/java/org/apache/nutch/tools/CrawlDBScanner.java 154 156
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 58123889673d1f56d8a5df99c0333415c7dcaf1d src/test/org/apache/nutch/protocol/TestContent.java 40 55
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 087b12586cced83f42a8b31c9c596448b9b1f756 src/java/org/apache/nutch/scoring/webgraph/NodeDumper.java 270 330
open,SIC_INNER_SHOULD_BE_STATIC_ANON bb0781551c7f1d7ddd28733acff95e1f130e766c src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java 73 73
open,DCN_NULLPOINTER_EXCEPTION ba66f76a13214ea6b7a78f7b7f3e07143dea3847 src/test/java/org/apache/commons/collections4/ListUtilsTest.java 372 372
open,DLS_DEAD_LOCAL_STORE d9ba9e916ed00782922516dd3e8f5af0892a5631 src/java/org/apache/nutch/crawl/Crawl.java 118 118
open,BC_VACUOUS_INSTANCEOF ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/multimap/HashSetValuedHashMapTest.java 58 58
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD 2385003d5114a080fa70f8d1597c221c2dabd175 src/main/java/org/apache/commons/imaging/formats/bmp/BmpHeaderInfo.java 105 105
open,DCN_NULLPOINTER_EXCEPTION 896334a1e3f2627040a0240debc0ebd4593df916 src/test/java/org/apache/commons/collections4/SetUtilsTest.java 61 61
open,PZLA_PREFER_ZERO_LENGTH_ARRAYS 470217ebc26bc5cac5b121f30121b0a144893d83 src/main/java/org/apache/commons/imaging/formats/tiff/TiffImageMetadata.java 353 353
open,URF_UNREAD_FIELD 318a5cec39187113837e27c2e0b1c641669f3df4 src/java/org/apache/nutch/tools/DmozParser.java 101 101
open,UC_USELESS_CONDITION 611c3bb5af022eb9e2f485dbc3368065d369de54 src/main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java 938 938
open,DCN_NULLPOINTER_EXCEPTION 77e37dbf238d26351edb29e95391e3df75095d01 src/test/java/org/apache/commons/collections4/map/AbstractOrderedMapTest.java 159 159
open,DCN_NULLPOINTER_EXCEPTION c4f4528b35aa3639c1e47a6ff357399b5a530f10 src/test/java/org/apache/commons/collections4/bag/PredicatedSortedBagTest.java 84 84
open,PZLA_PREFER_ZERO_LENGTH_ARRAYS 13e223cfa53e91e6c852a400e362466eb11f8ce7 src/main/java/org/apache/commons/imaging/formats/png/PngImageParser.java 283 283
open,EI_EXPOSE_REP2 087b12586cced83f42a8b31c9c596448b9b1f756 src/java/org/apache/nutch/parse/ParserChecker.java 134 134
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD 8ee6c1940294778f6745e5a0fe77ce3940f67d10 src/main/java/org/apache/commons/imaging/formats/gif/GifHeaderInfo.java 52 52
open,EI_EXPOSE_REP2 14b89e12bc9ed6ee76561db188604287d903d590 src/main/java/org/apache/maven/plugin/dependency/utils/filters/FilterArtifacts.java 127 127
open,EI_EXPOSE_REP dc5cdc5d34d01ffe4da2599c8dba64f6452bf0de src/main/java/org/apache/maven/plugin/dependency/utils/DependencyStatusSets.java 97 97
open,EI_EXPOSE_REP2 580755ae008cec94413c728179a1799486bb454f src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java 171 171
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION f4c7f5f6e77fa3a6737c13b5d32278cfe52155d5 src/test/org/apache/nutch/segment/TestSegmentMerger.java 86 113
open,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE 19abad4ba1576e61e242698c8bb215c9d03078f3 src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java 150 150
open,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR c9a3556b5f1425257070e27ce6af74362fb67142 src/main/java/org/apache/commons/imaging/formats/png/chunks/PngChunkText.java 44 44
open,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR 460ef1fbbcc0d91d3078983f82d9f14f7c1ae4a3 src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java 147 147
open,DM_NUMBER_CTOR ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/TransformerUtilsTest.java 472 472
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 58123889673d1f56d8a5df99c0333415c7dcaf1d src/java/org/apache/nutch/crawl/CrawlDb.java 166 168
open,PZLA_PREFER_ZERO_LENGTH_ARRAYS 6c5c0810ebc1f147e714b12f6c1495ad59fe4620 src/main/java/org/apache/commons/imaging/formats/tiff/TiffDirectory.java 370 370
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD f85f15377ec2d763dcc34c40aff6552166f43570 src/main/java/org/apache/commons/imaging/icc/IccProfileInfo.java 53 53
open,EI_EXPOSE_REP a91e6e4103b4dff84522b7a6a3632a888073bbf1 src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java 148 148
open,DCN_NULLPOINTER_EXCEPTION 896334a1e3f2627040a0240debc0ebd4593df916 src/test/java/org/apache/commons/collections4/MapUtilsTest.java 109 109
open,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD b4374368a133614347ca4583cc3f34c84cf538aa src/main/java/org/apache/commons/imaging/formats/png/chunks/PngChunk.java 51 51
open,DM_CONVERT_CASE 289ca5bb4cd6e75a51cffce9800c34f1441da0b9 src/test/java/org/apache/commons/imaging/common/bytesource/ByteSourceImageTest.java 70 70
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION eaff1a8de7dcb8dfe3757a3b6ec6b9875e81aae8 src/java/org/apache/nutch/scoring/webgraph/LinkRank.java 670 672
open,DCN_NULLPOINTER_EXCEPTION 9f45dc09e3a899971c24a4438f676110af71f24c src/test/java/org/apache/commons/collections4/ListUtilsTest.java 331 331
open,DLS_DEAD_LOCAL_STORE 087b12586cced83f42a8b31c9c596448b9b1f756 src/java/org/apache/nutch/tools/arc/ArcSegmentCreator.java 324 324
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION 04c67ab2669a6c2a903635d23283da7c9e174d97 src/java/org/apache/nutch/parse/ParseText.java 85 115
open,EI_EXPOSE_REP ea1c47b881521933cee214f1c9843375bbc21518 src/java/org/apache/nutch/util/CommandRunner.java 174 174
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/FactoryUtilsTest.java 112 118
open,EI_EXPOSE_REP2 65090c2ccd5cf91dcb32138f5691a211e8ea2ffb src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java 46 46
open,DCN_NULLPOINTER_EXCEPTION c4f4528b35aa3639c1e47a6ff357399b5a530f10 src/test/java/org/apache/commons/collections4/queue/UnmodifiableQueueTest.java 106 106
open,URF_UNREAD_FIELD f4c7f5f6e77fa3a6737c13b5d32278cfe52155d5 src/java/org/apache/nutch/fetcher/Fetcher.java 227 227
open,DM_NUMBER_CTOR ea305b08516979ff3e5688cd5268e8f7a7a1234e src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java 1433 1433
open,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION ba66f76a13214ea6b7a78f7b7f3e07143dea3847 src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java 39 43
open,EI_EXPOSE_REP2 470217ebc26bc5cac5b121f30121b0a144893d83 src/main/java/org/apache/commons/imaging/formats/tiff/datareaders/ImageDataReader.java 63 63
open,EI_EXPOSE_REP2 ea1c47b881521933cee214f1c9843375bbc21518 src/java/org/apache/nutch/net/URLNormalizers.java 116 116
open,BC_VACUOUS_INSTANCEOF 9f45dc09e3a899971c24a4438f676110af71f24c src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java 854 854
open,RC_REF_COMPARISON ba66f76a13214ea6b7a78f7b7f3e07143dea3847 src/test/java/org/apache/commons/collections4/keyvalue/MultiKeyTest.java 172 172
open,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR c9a3556b5f1425257070e27ce6af74362fb67142 src/main/java/org/apache/commons/imaging/formats/jpeg/segments/SosSegment.java 53 53
open,PZLA_PREFER_ZERO_LENGTH_ARRAYS 8f8655bb5bb50213227aeafcb2887975119577df src/main/java/org/apache/commons/imaging/formats/jpeg/JpegImageParser.java 369 369
